79,57,1
25,39,1
75,66,1
3,74,1
11,30,1
95,36,1
7,61,1
67,24,1
78,70,1
9,31,1
26,74,1
81,16,1
78,24,1
9,67,1
97,82,1
21,71,1
5,94,1
28,30,1
94,90,1
90,68,1
30,73,1
46,11,1
38,2,1
47,13,1
82,8,1
9,49,1
34,9,1
95,88,1
69,85,1
84,29,1
28,14,1
50,59,1
36,58,1
2,86,1
12,57,1
10,46,1
86,69,1
26,52,1
25,8,1
59,40,1
42,43,1
49,4,1
83,1,1
80,6,1
80,24,1
14,57,1
1,2,1
52,82,1
77,69,1
70,14,1
46,63,1
21,5,1
53,72,1
10,77,1
17,69,1
17,9,1
88,27,1
75,81,1
3,19,1
56,99,1
39,41,1
53,33,1
64,91,1
51,69,1
86,14,1
78,14,1
87,33,1
89,97,1
6,3,1
54,16,1
77,60,1
33,63,1
45,43,1
54,5,1
43,82,1
85,38,1
94,99,1
18,79,1
26,55,1
66,20,1
36,71,1
82,2,1
48,62,1
43,73,1
40,53,1
50,23,1
78,26,1
8,47,1
45,1,1
59,38,1
1,86,1
21,40,1
37,43,1
66,73,1
79,93,1
30,14,1
75,58,1
40,90,1
4,90,1
46,13,1
88,46,1
12,31,1
21,58,1
24,24,1
83,56,1
26,63,1
60,12,1
29,12,1
41,89,1
25,67,1
7,79,1
16,17,1
10,71,1
6,75,1
34,15,1
42,26,1
90,24,1
12,15,1
63,6,1
25,39,1
27,13,1
14,16,1
39,63,1
60,97,1
51,36,1
8,12,1
28,42,1
50,90,1
92,34,1
76,35,1
36,47,1
96,54,1
91,58,1
92,79,1
25,90,1
43,11,1
2,19,1
17,85,1
62,18,1
92,86,1
93,38,1
57,86,1
60,90,1
78,33,1
55,66,1
66,21,1
2,28,1
12,4,1
79,12,1
34,63,1
85,91,1
17,30,1
75,1,1
16,16,1
61,10,1
82,16,1
32,17,1
97,20,1
90,53,1
31,6,1
28,56,1
17,5,1
92,56,1
65,71,1
10,64,1
45,1,1
23,17,1
44,43,1
74,24,1
59,50,1
14,1,1
22,42,1
60,17,1
4,71,1
99,3,1
67,29,1
36,52,1
87,69,1
57,99,1
42,62,1
76,34,1
15,96,1
28,54,1
81,21,1
54,16,1
89,29,1
29,86,1
11,25,1
12,48,1
60,19,1
24,75,1
92,77,1
5,16,1
47,58,1
55,98,1
70,83,1
97,67,1
47,93,1
94,9,1
94,11,1
7,31,1
85,40,1
37,48,1
27,53,1
23,58,1
82,68,1
7,24,1
72,40,1
8,72,1
39,8,1
25,41,1
48,66,1
84,38,1
35,58,1
95,54,1
57,61,1
1,25,1
16,61,1
35,92,1
8,86,1
61,28,1
95,88,1
83,43,1
34,40,1
93,96,1
72,45,1
58,46,1
9,85,1
90,85,1
43,57,1
79,97,1
57,66,1
90,95,1
32,64,1
68,26,1
70,80,1
19,23,1
23,15,1
96,26,1
92,79,1
58,69,1
80,19,1
92,94,1
54,59,1
89,22,1
8,57,1
5,25,1
90,21,1
33,46,1
49,40,1
14,87,1
47,88,1
43,66,1
29,48,1
56,53,1
39,28,1
73,88,1
9,99,1
36,19,1
27,22,1
14,30,1
81,13,1
78,60,1
14,11,1
75,57,1
92,35,1
53,90,1
46,81,1
44,12,1
86,92,1
73,6,1
40,82,1
62,37,1
31,43,1
61,37,1
2,36,1
53,16,1
75,75,1
45,63,1
2,67,1
69,31,1
18,5,1
62,94,1
78,18,1
16,90,1
81,10,1
53,19,1
25,26,1
88,73,1
48,23,1
87,88,1
91,99,1
40,39,1
39,65,1
76,26,1
77,95,1
66,46,1
30,58,1
72,87,1
62,45,1
12,21,1
21,78,1
96,40,1
68,59,1
24,19,1
94,93,1
58,29,1
29,95,1
80,87,1
13,34,1
62,93,1
71,72,1
91,3,1
86,16,1
34,80,1
13,33,1
50,68,1
18,90,1
30,59,1
64,30,1
31,93,1
37,64,1
44,80,1
3,95,1
1,73,1
17,41,1
25,84,1
90,78,1
74,15,1
97,8,1
34,94,1
92,21,1
79,61,1
78,65,1
92,23,1
85,71,1
7,12,1
29,51,1
91,41,1
12,94,1
91,39,1
11,37,1
46,90,1
41,79,1
66,10,1
55,51,1
44,65,1
31,67,1
90,58,1
23,37,1
81,78,1
14,86,1
91,7,1
55,62,1
38,61,1
83,77,1
83,63,1
95,44,1
61,97,1
96,81,1
98,52,1
52,9,1
72,53,1
61,17,1
82,83,1
6,49,1
48,52,1
82,16,1
14,61,1
98,22,1
45,65,1
67,9,1
96,17,1
42,55,1
58,29,1
82,9,1
24,44,1
28,4,1
12,30,1
56,86,1
13,68,1
55,28,1
13,90,1
97,59,1
61,12,1
87,90,1
23,26,1
87,97,1
39,89,1
75,36,1
12,3,1
63,19,1
37,76,1
30,46,1
95,37,1
38,79,1
16,4,1
39,52,1
92,94,1
45,40,1
36,92,1
94,47,1
12,9,1
42,74,1
55,97,1
45,33,1
91,64,1
18,40,1
38,74,1
2,69,1
28,50,1
37,13,1
65,72,1
56,49,1
12,76,1
99,39,1
57,49,1
14,74,1
64,38,1
15,22,1
31,48,1
32,82,1
54,37,1
96,89,1
71,93,1
8,99,1
88,84,1
46,81,1
62,60,1
26,59,1
39,9,1
13,19,1
36,50,1
67,32,1
89,30,1
66,24,1
89,97,1
9,42,1
83,34,1
99,79,1
38,48,1
82,88,1
91,70,1
53,70,1
39,94,1
67,7,1
35,3,1
30,79,1
84,28,1
40,40,1
77,1,1
19,69,1
79,50,1
62,75,1
58,64,1
85,71,1
46,6,1
29,71,1
19,74,1
55,69,1
26,80,1
44,75,1
64,94,1
3,19,1
45,35,1
81,51,1
25,47,1
64,47,1
45,70,1
50,39,1
43,48,1
1,60,1
67,9,1
90,43,1
95,94,1
36,23,1
9,27,1
69,17,1
41,58,1
45,89,1
2,49,1
91,7,1
50,52,1
16,16,1
89,34,1
15,76,1
40,70,1
23,77,1
74,81,1
72,49,1
84,75,1
12,28,1
43,88,1
67,29,1
14,58,1
55,76,1
60,29,1
7,71,1
83,10,1
86,26,1
43,49,1
79,84,1
94,90,1
3,35,1
28,2,1
54,8,1
12,60,1
41,25,1
9,70,1
46,11,1
43,6,1
67,92,1
42,20,1
88,54,1
78,74,1
18,42,1
61,96,1
77,97,1
2,91,1
22,29,1
63,92,1
36,11,1
34,55,1
50,45,1
74,91,1
13,67,1
32,39,1
55,52,1
20,82,1
38,71,1
97,74,1
97,27,1
93,98,1
33,97,1
8,23,1
45,20,1
45,3,1
68,64,1
71,74,1
23,56,1
90,28,1
85,96,1
47,77,1
12,27,1
58,42,1
95,61,1
44,77,1
42,59,1
32,77,1
49,32,1
70,31,1
19,5,1
18,9,1
9,63,1
56,76,1
19,61,1
88,92,1
64,96,1
40,91,1
25,74,1
13,8,1
27,45,1
99,84,1
90,89,1
2,78,1
33,1,1
74,67,1
71,96,1
93,45,1
67,25,1
85,33,1
65,8,1
53,16,1
58,48,1
73,15,1
78,41,1
86,31,1
49,15,1
43,16,1
71,61,1
15,51,1
5,85,1
52,23,1
10,33,1
22,4,1
22,19,1
21,58,1
35,66,1
71,85,1
17,68,1
2,15,1
8,80,1
83,4,1
18,65,1
32,67,1
74,14,1
8,29,1
25,26,1
1,57,1
15,15,1
75,66,1
63,16,1
87,48,1
3,4,1
83,7,1
99,75,1
77,14,1
92,21,1
46,38,1
44,11,1
71,98,1
33,45,1
99,65,1
68,12,1
75,79,1
57,25,1
10,27,1
22,55,1
20,16,1
4,42,1
77,50,1
54,41,1
8,76,1
52,27,1
50,29,1
72,94,1
94,8,1
16,41,1
6,57,1
97,13,1
80,33,1
1,7,1
52,69,1
23,76,1
45,96,1
43,97,1
12,59,1
13,14,1
79,71,1
68,79,1
80,87,1
8,51,1
54,55,1
1,85,1
93,4,1
20,32,1
7,2,1
23,14,1
74,72,1
20,61,1
42,39,1
95,3,1
91,14,1
24,64,1
92,75,1
45,54,1
27,79,1
66,5,1
97,87,1
24,21,1
66,76,1
44,85,1
30,85,1
79,38,1
7,39,1
63,77,1
3,30,1
77,78,1
58,35,1
87,30,1
34,86,1
74,72,1
95,67,1
48,96,1
98,45,1
27,72,1
73,91,1
18,21,1
80,38,1
57,22,1
88,24,1
77,52,1
40,12,1
23,38,1
7,34,1
37,84,1
65,18,1
27,24,1
29,93,1
67,72,1
60,65,1
40,47,1
71,59,1
61,58,1
41,74,1
6,23,1
12,37,1
98,78,1
74,18,1
33,15,1
55,47,1
70,84,1
11,68,1
91,56,1
27,63,1
73,49,1
33,62,1
74,20,1
54,95,1
26,17,1
12,97,1
57,48,1
80,57,1
52,27,1
18,48,1
37,69,1
82,81,1
72,41,1
80,46,1
56,5,1
23,59,1
56,12,1
3,37,1
8,95,1
93,82,1
40,55,1
4,75,1
79,31,1
47,40,1
20,20,1
95,27,1
86,2,1
54,79,1
83,59,1
25,80,1
28,12,1
98,72,1
51,63,1
90,82,1
64,12,1
7,76,1
73,55,1
70,58,1
18,75,1
29,36,1
73,18,1
58,1,1
73,33,1
88,85,1
62,62,1
26,43,1
56,72,1
46,32,1
11,48,1
84,27,1
32,15,1
14,10,1
58,17,1
96,22,1
44,80,1
17,99,1
59,50,1
48,54,1
36,77,1
14,80,1
78,89,1
57,40,1
46,61,1
17,86,1
40,74,1
63,37,1
3,42,1
83,18,1
38,24,1
36,58,1
62,70,1
76,69,1
96,16,1
54,33,1
7,80,1
83,51,1
15,63,1
3,29,1
25,53,1
69,25,1
55,10,1
96,94,1
60,21,1
77,9,1
77,19,1
87,91,1
43,33,1
81,22,1
9,26,1
18,1,1
99,60,1
72,46,1
85,2,1
18,87,1
38,24,1
45,33,1
72,59,1
13,94,1
20,16,1
14,78,1
79,55,1
3,28,1
97,34,1
6,39,1
39,10,1
83,3,1
10,36,1
65,4,1
17,46,1
93,40,1
42,38,1
55,59,1
53,53,1
94,86,1
70,64,1
68,88,1
90,50,1
23,69,1
22,57,1
10,36,1
68,77,1
19,32,1
50,73,1
17,28,1
9,73,1
21,47,1
11,88,1
77,88,1
37,25,1
38,39,1
41,23,1
81,16,1
12,48,1
38,13,1
59,74,1
64,90,1
28,4,1
44,10,1
92,77,1
56,61,1
93,25,1
68,73,1
98,23,1
41,75,1
67,66,1
18,30,1
35,13,1
69,91,1
51,87,1
53,68,1
6,75,1
26,15,1
64,34,1
67,24,1
64,69,1
76,15,1
42,54,1
53,44,1
65,23,1
62,56,1
49,5,1
9,8,1
37,96,1
42,86,1
78,37,1
17,19,1
5,58,1
39,89,1
43,43,1
39,74,1
82,80,1
56,35,1
6,6,1
85,56,1
54,11,1
68,51,1
66,34,1
4,40,1
76,85,1
1,43,1
86,49,1
62,82,1
2,45,1
7,98,1
13,95,1
21,90,1
85,16,1
16,23,1
56,3,1
20,66,1
66,16,1
51,76,1
51,39,1
98,31,1
94,60,1
47,47,1
61,88,1
4,36,1
55,2,1
63,16,1
75,19,1
89,29,1
31,51,1
88,76,1
94,88,1
73,73,1
10,82,1
28,83,1
34,18,1
80,68,1
56,17,1
43,50,1
83,84,1
58,66,1
89,61,1
61,10,1
32,33,1
87,69,1
91,30,1
89,26,1
88,81,1
21,74,1
8,21,1
81,44,1
78,94,1
94,84,1
66,43,1
21,29,1
19,19,1
53,87,1
56,39,1
71,32,1
8,66,1
54,12,1
85,61,1
54,94,1
71,20,1
32,85,1
24,48,1
79,20,1
27,36,1
43,48,1
68,97,1
90,89,1
49,32,1
44,28,1
1,19,1
85,12,1
93,27,1
47,75,1
4,6,1
30,73,1
37,9,1
36,85,1
44,92,1
21,75,1
30,65,1
16,61,1
86,99,1
38,38,1
24,41,1
76,53,1
93,75,1
95,72,1
54,45,1
41,68,1
30,91,1
7,57,1
83,13,1
54,51,1
41,65,1
56,84,1
78,74,1
71,79,1
50,95,1
66,69,1
38,89,1
16,15,1
12,30,1
88,47,1
22,97,1
15,64,1
60,60,1
74,72,1
33,56,1
61,5,1
59,63,1
81,30,1
47,66,1
33,25,1
59,6,1
52,34,1
98,23,1
7,69,1
66,97,1
70,65,1
97,79,1
70,5,1
66,9,1
5,44,1
8,13,1
62,14,1
54,78,1
72,81,1
41,74,1
50,2,1
99,67,1
5,90,1
76,9,1
90,13,1
22,66,1
36,6,1
16,54,1
73,44,1
60,2,1
42,21,1
43,69,1
93,61,1
66,10,1
26,17,1
2,37,1
23,20,1
49,98,1
60,45,1
36,68,1
29,14,1
50,62,1
99,74,1
75,13,1
52,54,1
15,55,1
18,94,1
72,87,1
52,65,1
40,89,1
28,94,1
61,83,1
73,35,1
54,1,1
57,72,1
59,50,1
75,20,1
42,28,1
48,67,1
10,14,1
63,87,1
37,90,1
83,50,1
81,57,1
25,46,1
23,18,1
56,92,1
20,31,1
26,47,1
34,12,1
72,73,1
83,59,1
77,96,1
1,58,1
20,23,1
46,83,1
48,76,1
15,41,1
57,58,1
33,95,1
37,44,1
55,98,1
9,24,1
47,14,1
99,54,1
15,74,1
66,69,1
36,68,1
16,72,1
11,52,1
63,27,1
65,92,1
82,61,1
21,78,1
15,22,1
35,72,1
21,94,1
36,15,1
48,29,1
25,23,1
64,14,1
26,50,1
17,27,1
13,13,1
32,86,1
92,22,1
18,10,1
64,46,1
27,22,1
31,19,1
26,11,1
25,5,1
47,21,1
18,43,1
27,11,1
15,27,1
85,8,1
12,38,1
12,39,1
40,65,1
5,92,1
52,36,1
64,96,1
38,57,1
57,62,1
45,30,1
97,35,1
9,5,1
88,21,1
69,56,1
97,14,1
17,25,1
70,60,1
44,72,1
84,13,1
26,49,1
59,15,1
40,58,1
77,66,1
77,20,1
65,50,1
35,18,1
72,92,1
83,53,1
55,90,1
50,24,1
27,63,1
98,2,1
51,86,1
86,90,1
84,62,1
6,68,1
54,74,1
78,84,1
2,10,1
81,67,1
4,18,1
90,38,1
28,73,1
68,84,1
50,92,1
8,37,1
75,17,1
75,65,1
75,81,1
46,27,1
49,26,1
58,90,1
44,8,1
46,46,1
27,44,1
38,24,1
60,61,1
79,20,1
80,76,1
78,79,1
97,73,1
-68,-40,-1
-83,-72,-1
-54,-80,-1
-11,-33,-1
-34,-94,-1
-12,-43,-1
-36,-21,-1
-48,-34,-1
-86,-80,-1
-12,-10,-1
-46,-47,-1
-39,-33,-1
-25,-71,-1
-73,-65,-1
-41,-15,-1
-11,-92,-1
-89,-16,-1
-16,-76,-1
-29,-41,-1
-9,-3,-1
-73,-4,-1
-90,-76,-1
-87,-21,-1
-30,-73,-1
-49,-49,-1
-49,-54,-1
-37,-30,-1
-95,-2,-1
-83,-80,-1
-64,-20,-1
-77,-20,-1
-54,-96,-1
-58,-84,-1
-22,-53,-1
-18,-27,-1
-63,-40,-1
-23,-50,-1
-31,-83,-1
-93,-52,-1
-92,-11,-1
-99,-37,-1
-11,-31,-1
-72,-45,-1
-3,-72,-1
-61,-92,-1
-97,-66,-1
-18,-54,-1
-12,-18,-1
-30,-8,-1
-88,-49,-1
-29,-64,-1
-72,-95,-1
-59,-72,-1
-64,-42,-1
-9,-23,-1
-26,-81,-1
-32,-5,-1
-29,-23,-1
-39,-65,-1
-41,-58,-1
-84,-70,-1
-99,-72,-1
-87,-97,-1
-52,-53,-1
-30,-19,-1
-64,-53,-1
-93,-55,-1
-24,-73,-1
-9,-64,-1
-68,-62,-1
-5,-84,-1
-41,-75,-1
-4,-8,-1
-92,-21,-1
-46,-48,-1
-36,-32,-1
-55,-3,-1
-78,-72,-1
-74,-86,-1
-50,-17,-1
-80,-2,-1
-27,-93,-1
-55,-11,-1
-61,-54,-1
-16,-28,-1
-99,-19,-1
-61,-35,-1
-35,-96,-1
-88,-8,-1
-84,-16,-1
-40,-47,-1
-14,-47,-1
-87,-23,-1
-21,-4,-1
-49,-87,-1
-86,-45,-1
-60,-85,-1
-79,-47,-1
-13,-67,-1
-9,-12,-1
-48,-94,-1
-84,-85,-1
-1,-19,-1
-31,-50,-1
-79,-2,-1
-31,-4,-1
-37,-62,-1
-30,-78,-1
-86,-97,-1
-37,-7,-1
-7,-62,-1
-55,-75,-1
-35,-73,-1
-65,-88,-1
-98,-40,-1
-26,-98,-1
-42,-88,-1
-40,-80,-1
-80,-7,-1
-46,-78,-1
-92,-49,-1
-41,-60,-1
-31,-21,-1
-2,-75,-1
-94,-66,-1
-25,-87,-1
-79,-71,-1
-36,-37,-1
-89,-57,-1
-16,-20,-1
-42,-15,-1
-89,-91,-1
-61,-76,-1
-22,-46,-1
-66,-6,-1
-35,-91,-1
-89,-70,-1
-3,-12,-1
-78,-29,-1
-18,-30,-1
-8,-26,-1
-31,-24,-1
-5,-85,-1
-63,-79,-1
-90,-84,-1
-5,-74,-1
-33,-1,-1
-19,-90,-1
-19,-13,-1
-39,-12,-1
-84,-48,-1
-4,-14,-1
-22,-97,-1
-44,-76,-1
-30,-61,-1
-42,-85,-1
-31,-53,-1
-57,-91,-1
-9,-93,-1
-7,-40,-1
-41,-8,-1
-36,-65,-1
-75,-13,-1
-75,-85,-1
-16,-67,-1
-71,-16,-1
-39,-66,-1
-16,-2,-1
-92,-99,-1
-58,-56,-1
-87,-42,-1
-67,-70,-1
-16,-10,-1
-8,-74,-1
-27,-62,-1
-8,-9,-1
-39,-24,-1
-21,-31,-1
-24,-67,-1
-21,-57,-1
-25,-46,-1
-62,-8,-1
-93,-83,-1
-12,-57,-1
-95,-66,-1
-75,-57,-1
-65,-55,-1
-64,-10,-1
-66,-75,-1
-84,-63,-1
-79,-20,-1
-71,-13,-1
-63,-15,-1
-84,-3,-1
-96,-84,-1
-82,-18,-1
-98,-77,-1
-88,-98,-1
-68,-19,-1
-43,-37,-1
-90,-62,-1
-88,-2,-1
-4,-69,-1
-81,-48,-1
-6,-70,-1
-60,-57,-1
-65,-36,-1
-39,-89,-1
-58,-26,-1
-40,-98,-1
-47,-63,-1
-57,-63,-1
-2,-53,-1
-44,-56,-1
-30,-15,-1
-45,-6,-1
-41,-45,-1
-9,-71,-1
-1,-83,-1
-18,-13,-1
-91,-33,-1
-29,-24,-1
-89,-57,-1
-84,-37,-1
-67,-58,-1
-98,-86,-1
-53,-1,-1
-98,-49,-1
-33,-11,-1
-96,-14,-1
-49,-71,-1
-98,-33,-1
-49,-14,-1
-65,-88,-1
-38,-49,-1
-60,-85,-1
-58,-58,-1
-67,-44,-1
-63,-39,-1
-31,-53,-1
-3,-17,-1
-50,-69,-1
-47,-81,-1
-73,-19,-1
-93,-73,-1
-18,-74,-1
-32,-46,-1
-67,-26,-1
-66,-48,-1
-25,-13,-1
-36,-24,-1
-78,-3,-1
-62,-46,-1
-54,-97,-1
-19,-95,-1
-34,-40,-1
-6,-4,-1
-60,-90,-1
-39,-23,-1
-95,-55,-1
-91,-36,-1
-54,-69,-1
-78,-96,-1
-30,-20,-1
-59,-29,-1
-37,-54,-1
-43,-79,-1
-1,-52,-1
-40,-85,-1
-34,-88,-1
-37,-89,-1
-47,-7,-1
-99,-59,-1
-11,-5,-1
-90,-92,-1
-99,-70,-1
-81,-60,-1
-90,-68,-1
-33,-45,-1
-90,-49,-1
-9,-35,-1
-61,-40,-1
-52,-98,-1
-47,-96,-1
-76,-63,-1
-78,-8,-1
-90,-88,-1
-50,-85,-1
-42,-90,-1
-96,-90,-1
-68,-59,-1
-33,-43,-1
-63,-57,-1
-48,-46,-1
-40,-6,-1
-20,-10,-1
-79,-24,-1
-93,-73,-1
-9,-90,-1
-22,-22,-1
-85,-72,-1
-72,-44,-1
-20,-57,-1
-91,-20,-1
-96,-11,-1
-53,-26,-1
-37,-26,-1
-28,-52,-1
-87,-41,-1
-90,-34,-1
-47,-94,-1
-30,-62,-1
-2,-24,-1
-91,-47,-1
-23,-37,-1
-31,-99,-1
-16,-74,-1
-30,-73,-1
-90,-13,-1
-69,-91,-1
-74,-38,-1
-65,-97,-1
-66,-37,-1
-98,-25,-1
-39,-69,-1
-26,-7,-1
-19,-73,-1
-14,-36,-1
-33,-59,-1
-83,-37,-1
-23,-31,-1
-83,-44,-1
-17,-94,-1
-72,-24,-1
-66,-4,-1
-22,-47,-1
-78,-21,-1
-16,-78,-1
-20,-49,-1
-18,-68,-1
-26,-4,-1
-6,-19,-1
-14,-45,-1
-80,-31,-1
-11,-47,-1
-13,-81,-1
-21,-24,-1
-80,-18,-1
-71,-85,-1
-64,-55,-1
-93,-24,-1
-19,-51,-1
-16,-89,-1
-29,-56,-1
-61,-6,-1
-13,-28,-1
-31,-68,-1
-87,-74,-1
-93,-4,-1
-61,-1,-1
-13,-10,-1
-48,-62,-1
-76,-61,-1
-88,-3,-1
-5,-95,-1
-36,-92,-1
-5,-86,-1
-13,-11,-1
-93,-67,-1
-3,-61,-1
-92,-10,-1
-26,-70,-1
-58,-98,-1
-16,-6,-1
-58,-36,-1
-28,-19,-1
-60,-33,-1
-86,-48,-1
-84,-9,-1
-74,-1,-1
-82,-46,-1
-61,-24,-1
-37,-93,-1
-25,-34,-1
-45,-35,-1
-12,-88,-1
-70,-89,-1
-90,-40,-1
-8,-36,-1
-80,-78,-1
-14,-34,-1
-6,-86,-1
-61,-12,-1
-35,-43,-1
-79,-2,-1
-68,-98,-1
-74,-97,-1
-81,-55,-1
-95,-10,-1
-69,-6,-1
-97,-85,-1
-10,-5,-1
-10,-14,-1
-7,-56,-1
-85,-29,-1
-70,-47,-1
-48,-65,-1
-63,-21,-1
-82,-81,-1
-34,-72,-1
-38,-6,-1
-92,-52,-1
-30,-72,-1
-1,-45,-1
-15,-92,-1
-56,-80,-1
-97,-59,-1
-60,-77,-1
-55,-41,-1
-14,-93,-1
-86,-12,-1
-24,-59,-1
-98,-64,-1
-97,-56,-1
-87,-49,-1
-16,-4,-1
-77,-97,-1
-95,-44,-1
-80,-80,-1
-75,-31,-1
-96,-16,-1
-2,-21,-1
-32,-13,-1
-58,-83,-1
-74,-55,-1
-89,-52,-1
-62,-17,-1
-59,-24,-1
-44,-35,-1
-39,-12,-1
-73,-19,-1
-2,-27,-1
-94,-76,-1
-79,-13,-1
-59,-31,-1
-36,-85,-1
-95,-35,-1
-38,-28,-1
-1,-68,-1
-35,-77,-1
-52,-25,-1
-28,-7,-1
-93,-51,-1
-91,-84,-1
-89,-90,-1
-35,-28,-1
-82,-72,-1
-63,-65,-1
-71,-96,-1
-14,-23,-1
-84,-53,-1
-71,-95,-1
-4,-8,-1
-90,-58,-1
-37,-76,-1
-15,-84,-1
-65,-33,-1
-11,-62,-1
-80,-35,-1
-75,-89,-1
-91,-34,-1
-44,-77,-1
-44,-55,-1
-4,-74,-1
-69,-66,-1
-22,-27,-1
-61,-40,-1
-77,-36,-1
-10,-43,-1
-25,-42,-1
-22,-36,-1
-39,-99,-1
-5,-81,-1
-46,-24,-1
-89,-93,-1
-3,-76,-1
-36,-29,-1
-53,-57,-1
-43,-13,-1
-52,-98,-1
-43,-72,-1
-25,-8,-1
-48,-22,-1
-62,-94,-1
-83,-28,-1
-78,-57,-1
-18,-61,-1
-83,-40,-1
-12,-31,-1
-69,-69,-1
-11,-24,-1
-40,-17,-1
-96,-57,-1
-60,-3,-1
-93,-14,-1
-9,-33,-1
-27,-68,-1
-21,-94,-1
-1,-75,-1
-80,-52,-1
-77,-31,-1
-87,-78,-1
-36,-23,-1
-26,-98,-1
-97,-61,-1
-1,-34,-1
-79,-85,-1
-46,-52,-1
-93,-89,-1
-80,-64,-1
-34,-7,-1
-14,-87,-1
-81,-56,-1
-70,-30,-1
-49,-74,-1
-65,-21,-1
-57,-7,-1
-9,-81,-1
-33,-81,-1
-48,-45,-1
-54,-48,-1
-14,-99,-1
-44,-8,-1
-1,-61,-1
-65,-53,-1
-66,-47,-1
-40,-39,-1
-63,-44,-1
-75,-33,-1
-39,-93,-1
-86,-90,-1
-42,-23,-1
-44,-86,-1
-59,-24,-1
-64,-3,-1
-4,-56,-1
-19,-55,-1
-45,-30,-1
-52,-79,-1
-20,-93,-1
-41,-22,-1
-89,-99,-1
-13,-29,-1
-98,-57,-1
-39,-99,-1
-2,-45,-1
-62,-56,-1
-48,-2,-1
-70,-23,-1
-91,-53,-1
-16,-61,-1
-24,-41,-1
-78,-74,-1
-32,-36,-1
-86,-22,-1
-73,-41,-1
-81,-53,-1
-24,-74,-1
-84,-92,-1
-96,-83,-1
-70,-74,-1
-27,-85,-1
-85,-4,-1
-38,-92,-1
-73,-56,-1
-92,-54,-1
-21,-50,-1
-1,-13,-1
-58,-93,-1
-46,-2,-1
-3,-17,-1
-70,-77,-1
-35,-70,-1
-6,-76,-1
-14,-59,-1
-57,-91,-1
-3,-1,-1
-43,-33,-1
-78,-75,-1
-76,-72,-1
-54,-18,-1
-1,-71,-1
-72,-65,-1
-38,-49,-1
-4,-98,-1
-39,-98,-1
-68,-85,-1
-74,-22,-1
-75,-79,-1
-87,-90,-1
-30,-23,-1
-20,-8,-1
-94,-97,-1
-34,-39,-1
-95,-32,-1
-12,-23,-1
-22,-74,-1
-7,-7,-1
-75,-95,-1
-11,-92,-1
-41,-54,-1
-26,-51,-1
-22,-76,-1
-27,-84,-1
-47,-79,-1
-67,-70,-1
-17,-64,-1
-92,-18,-1
-43,-90,-1
-5,-20,-1
-28,-42,-1
-66,-69,-1
-48,-8,-1
-97,-27,-1
-67,-87,-1
-11,-3,-1
-78,-94,-1
-79,-81,-1
-79,-15,-1
-44,-63,-1
-95,-48,-1
-41,-83,-1
-87,-38,-1
-61,-75,-1
-8,-73,-1
-36,-43,-1
-49,-31,-1
-27,-42,-1
-36,-4,-1
-72,-70,-1
-28,-79,-1
-30,-7,-1
-86,-84,-1
-1,-47,-1
-45,-10,-1
-41,-55,-1
-80,-77,-1
-86,-10,-1
-40,-84,-1
-59,-86,-1
-52,-52,-1
-63,-52,-1
-25,-17,-1
-70,-66,-1
-22,-63,-1
-68,-65,-1
-49,-73,-1
-77,-62,-1
-41,-70,-1
-1,-29,-1
-97,-44,-1
-62,-56,-1
-61,-62,-1
-41,-74,-1
-67,-7,-1
-42,-91,-1
-84,-46,-1
-45,-85,-1
-26,-29,-1
-42,-5,-1
-95,-60,-1
-80,-84,-1
-96,-98,-1
-54,-78,-1
-68,-99,-1
-78,-48,-1
-87,-51,-1
-60,-14,-1
-11,-16,-1
-79,-96,-1
-22,-59,-1
-7,-82,-1
-66,-84,-1
-91,-23,-1
-18,-31,-1
-21,-67,-1
-75,-7,-1
-9,-94,-1
-76,-6,-1
-31,-89,-1
-18,-36,-1
-90,-99,-1
-31,-81,-1
-93,-53,-1
-53,-22,-1
-32,-95,-1
-96,-4,-1
-1,-87,-1
-29,-52,-1
-52,-49,-1
-19,-90,-1
-78,-52,-1
-41,-77,-1
-54,-23,-1
-96,-93,-1
-35,-77,-1
-7,-48,-1
-22,-83,-1
-33,-99,-1
-31,-41,-1
-68,-36,-1
-7,-68,-1
-20,-53,-1
-60,-30,-1
-14,-28,-1
-2,-32,-1
-23,-64,-1
-46,-1,-1
-41,-21,-1
-49,-52,-1
-94,-2,-1
-14,-48,-1
-20,-47,-1
-85,-16,-1
-77,-21,-1
-13,-31,-1
-23,-27,-1
-77,-6,-1
-67,-8,-1
-4,-39,-1
-8,-75,-1
-91,-23,-1
-47,-47,-1
-19,-76,-1
-91,-99,-1
-25,-40,-1
-66,-44,-1
-12,-25,-1
-45,-89,-1
-41,-22,-1
-98,-15,-1
-41,-74,-1
-53,-86,-1
-54,-74,-1
-27,-57,-1
-34,-52,-1
-18,-91,-1
-12,-8,-1
-28,-59,-1
-10,-99,-1
-15,-45,-1
-19,-21,-1
-49,-51,-1
-64,-7,-1
-59,-23,-1
-18,-75,-1
-41,-12,-1
-54,-36,-1
-77,-99,-1
-31,-19,-1
-23,-19,-1
-21,-83,-1
-7,-19,-1
-36,-34,-1
-45,-23,-1
-96,-30,-1
-23,-25,-1
-95,-7,-1
-49,-11,-1
-63,-79,-1
-54,-9,-1
-47,-93,-1
-48,-12,-1
-6,-68,-1
-71,-42,-1
-79,-47,-1
-31,-43,-1
